:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV004533352,NCBIGene:1654,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004533353,NCBIGene:4983,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004533375,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004533389,NCBIGene:8313,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004534028,NCBIGene:4629,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004534367,NCBIGene:8632,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004534550,NCBIGene:4076,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004534812,NCBIGene:176,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004534834,NCBIGene:23001,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535069,NCBIGene:1500,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535111,NCBIGene:1893,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535124,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535127,NCBIGene:10908,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535261,NCBIGene:4089,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535267,NCBIGene:4750,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535551,NCBIGene:55023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535598,NCBIGene:84162,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535651,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535702,NCBIGene:1663,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535704,NCBIGene:1663,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535780,NCBIGene:6261,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535781,NCBIGene:6261,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535859,NCBIGene:54832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535863,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535921,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004535957,NCBIGene:79718,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536024,NCBIGene:3735,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536127,NCBIGene:1161,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536140,NCBIGene:1806,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536224,NCBIGene:23385,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536260,NCBIGene:26038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536270,NCBIGene:28514,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536285,NCBIGene:10664,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536344,NCBIGene:4976,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536621,NCBIGene:1536,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536627,NCBIGene:23334,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536746,NCBIGene:3480,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536822,NCBIGene:5244,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536890,NCBIGene:176,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536900,NCBIGene:23334,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536905,NCBIGene:7148,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004536906,NCBIGene:176,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537096,NCBIGene:5238,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537149,NCBIGene:60681,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537177,NCBIGene:4627,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537286,NCBIGene:2629,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537339,NCBIGene:5311,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537378,NCBIGene:26276,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537401,NCBIGene:56893,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537421,NCBIGene:4645,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537433,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537470,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537508,NCBIGene:2512,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537509,NCBIGene:10125,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537512,NCBIGene:1497,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537781,NCBIGene:6392,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537836,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537882,NCBIGene:5518,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537885,NCBIGene:5976,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537893,NCBIGene:57551,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004537921,NCBIGene:7204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538115,NCBIGene:2643,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538144,NCBIGene:4976,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538184,NCBIGene:7204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538266,NCBIGene:6197,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538511,NCBIGene:10125,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538513,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538531,NCBIGene:3815,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538535,NCBIGene:3000,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538544,NCBIGene:4905,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538554,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538555,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538556,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538557,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538558,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538559,NCBIGene:24,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538583,NCBIGene:8243,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538617,NCBIGene:8239,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538625,NCBIGene:3930,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004538841,NCBIGene:4976,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004539016,NCBIGene:4976,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004539018,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004539251,NCBIGene:5244,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004539369,NCBIGene:286,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004539379,NCBIGene:2131,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540014,NCBIGene:7204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540022,NCBIGene:5311,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540450,NCBIGene:87178,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540598,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540604,NCBIGene:5251,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540776,NCBIGene:1281,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004540986,NCBIGene:5311,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004541567,NCBIGene:1244,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004541714,NCBIGene:94,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004541985,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004541992,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004542262,NCBIGene:4089,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004542444,NCBIGene:4627,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004542445,NCBIGene:4627,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004542537,NCBIGene:338,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004547804,NCBIGene:6390,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004549791,NCBIGene:6597,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553010,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553048,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553088,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553112,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553134,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004553149,NCBIGene:7157,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004549381,NCBIGene:6597,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004546887,NCBIGene:6389,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004546916,NCBIGene:6389,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004546667,NCBIGene:6389,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004546693,NCBIGene:6389,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004546852,NCBIGene:6389,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004548446,NCBIGene:6392,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004556734,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004565291,NCBIGene:176,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004565419,NCBIGene:176,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004557566,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004591037,NCBIGene:490,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004606796,NCBIGene:8701,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004609929,NCBIGene:8621,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613507,NCBIGene:57538,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613537,NCBIGene:57538,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613598,NCBIGene:287,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613600,NCBIGene:287,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615580,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615581,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615583,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615587,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615588,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615595,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615604,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615606,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615608,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615610,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615620,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615621,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615637,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615646,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615649,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615650,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615654,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004617099,NCBIGene:1654,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004617145,NCBIGene:51428,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004617169,NCBIGene:51428,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004617177,NCBIGene:51428,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004617201,NCBIGene:51428,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004621732,NCBIGene:580,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004621795,NCBIGene:580,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004621906,NCBIGene:55699,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613346,NCBIGene:64241,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615196,NCBIGene:7148,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004616684,NCBIGene:1499,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004616693,NCBIGene:1500,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004616771,NCBIGene:8452,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004620088,NCBIGene:2324,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004621586,NCBIGene:580,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004623159,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004623370,NCBIGene:657,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614475,NCBIGene:1106,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614504,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614506,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614508,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614551,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004614562,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004619588,NCBIGene:8313,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004619817,NCBIGene:80204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004622921,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004622924,NCBIGene:3832,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613980,NCBIGene:1756,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004613984,NCBIGene:1756,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615662,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004615668,NCBIGene:8216,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004619477,NCBIGene:8313,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004622439,NCBIGene:284058,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004622440,NCBIGene:284058,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004624227,NCBIGene:4128,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004627381,NCBIGene:55023,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004630724,NCBIGene:83990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004630790,NCBIGene:83990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004630818,NCBIGene:83990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004637485,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004637493,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004637769,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004624794,NCBIGene:9969,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004624849,NCBIGene:4208,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004628564,NCBIGene:5718,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004633518,NCBIGene:1027,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004633600,NCBIGene:7204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004633656,NCBIGene:55621,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004635375,NCBIGene:1495,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004635566,NCBIGene:4088,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004635570,NCBIGene:1495,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004637402,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004633167,NCBIGene:11011,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004633444,NCBIGene:1027,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004634848,NCBIGene:7490,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004636761,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004636860,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004636933,NCBIGene:23405,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004631003,NCBIGene:9990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004631063,NCBIGene:83990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004631121,NCBIGene:83990,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004632643,NCBIGene:57551,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004634622,NCBIGene:23001,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004642410,NCBIGene:2909,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004642420,NCBIGene:2909,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004645631,NCBIGene:3815,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654584,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654593,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654675,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654734,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654781,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004656278,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004656364,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654265,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654330,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004654348,NCBIGene:4437,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004655926,NCBIGene:9049,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004680904,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004680909,NCBIGene:1107,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681071,NCBIGene:1293,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681374,NCBIGene:823,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681401,NCBIGene:9663,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681551,NCBIGene:113612,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681971,NCBIGene:6261,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004681977,NCBIGene:4952,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682001,NCBIGene:7204,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682104,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682107,NCBIGene:5251,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682111,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682115,NCBIGene:1106,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682116,NCBIGene:5424,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682120,NCBIGene:213,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682129,NCBIGene:3991,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682134,NCBIGene:3991,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682137,NCBIGene:6392,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682140,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682152,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682466,NCBIGene:2643,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682474,NCBIGene:4208,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682476,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682478,NCBIGene:1756,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682484,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004682485,NCBIGene:3798,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683072,NCBIGene:5122,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683079,NCBIGene:2571,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683080,NCBIGene:287,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683084,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683088,NCBIGene:50,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683109,NCBIGene:8517,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004683115,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684968,NCBIGene:825,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684970,NCBIGene:8291,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684971,NCBIGene:8291,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684974,NCBIGene:4088,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684986,NCBIGene:57680,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684988,NCBIGene:23250,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004684990,NCBIGene:55630,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685008,NCBIGene:5310,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685105,NCBIGene:1636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685117,NCBIGene:4076,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685118,NCBIGene:4613,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685485,NCBIGene:57680,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685496,NCBIGene:3508,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685499,NCBIGene:58,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685510,NCBIGene:8621,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685511,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685517,NCBIGene:8239,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685552,NCBIGene:11011,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685555,NCBIGene:55636,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685557,NCBIGene:116150,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685652,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685675,NCBIGene:7249,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685687,NCBIGene:94,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685716,NCBIGene:1281,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685764,NCBIGene:6662,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685821,NCBIGene:2038,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685857,NCBIGene:57538,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685937,NCBIGene:286,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004685984,NCBIGene:286,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004686073,NCBIGene:4089,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004686122,NCBIGene:182,IS_SEQUENCE_VARIANT_OF,,,,,,
ClinVar:VCV004686160,NCBIGene:4613,IS_SEQUENCE_VARIANT_OF,,,,,,
