:START_ID(KG),:END_ID(KG),:TYPE,id,relation,knowledge_level,agent_type,provided_by,source
ClinVar:VCV001878670,MONDO:0014641,CAUSES,,,,,,
ClinVar:VCV001879009,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879015,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879016,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879017,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879021,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879027,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879041,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879043,MONDO:0031009,CAUSES,,,,,,
ClinVar:VCV001879043,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879043,MONDO:0012039,CAUSES,,,,,,
ClinVar:VCV001879043,MONDO:0030996,CAUSES,,,,,,
ClinVar:VCV001879045,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879047,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879054,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879059,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879066,MONDO:0100326,CAUSES,,,,,,
ClinVar:VCV001879142,MONDO:0007352,CAUSES,,,,,,
ClinVar:VCV001879142,MONDO:0014451,CAUSES,,,,,,
ClinVar:VCV001879576,MONDO:0014035,CAUSES,,,,,,
ClinVar:VCV002415865,MONDO:0014248,CAUSES,,,,,,
ClinVar:VCV002417518,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV002417518,MONDO:0100437,CAUSES,,,,,,
ClinVar:VCV002417518,MONDO:0019118,CAUSES,,,,,,
ClinVar:VCV002419193,MONDO:0010679,CAUSES,,,,,,
ClinVar:VCV002420900,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV002413836,MONDO:0008045,CAUSES,,,,,,
ClinVar:VCV002413836,MONDO:0009218,CAUSES,,,,,,
ClinVar:VCV002413840,MONDO:0012651,CAUSES,,,,,,
ClinVar:VCV002413847,MONDO:0013165,CAUSES,,,,,,
ClinVar:VCV002415426,MONDO:0012548,CAUSES,,,,,,
ClinVar:VCV002418838,MONDO:0011271,CAUSES,,,,,,
ClinVar:VCV002418963,MONDO:0013558,CAUSES,,,,,,
ClinVar:VCV002418970,MONDO:0007586,CAUSES,,,,,,
ClinVar:VCV002418979,MONDO:0008760,CAUSES,,,,,,
ClinVar:VCV002418996,MONDO:0054615,CAUSES,,,,,,
ClinVar:VCV002418996,MONDO:0033204,CAUSES,,,,,,
ClinVar:VCV002419011,MONDO:0009650,CAUSES,,,,,,
ClinVar:VCV002419011,MONDO:0018931,CAUSES,,,,,,
ClinVar:VCV002419034,MONDO:0011476,CAUSES,,,,,,
ClinVar:VCV002419054,MONDO:0017276,CAUSES,,,,,,
ClinVar:VCV002419145,MONDO:0012187,CAUSES,,,,,,
ClinVar:VCV002419145,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV002419145,MONDO:0016419,CAUSES,,,,,,
ClinVar:VCV002415103,MONDO:0009863,CAUSES,,,,,,
ClinVar:VCV002415180,MONDO:0009668,CAUSES,,,,,,
ClinVar:VCV002416968,MONDO:0012807,CAUSES,,,,,,
ClinVar:VCV002416968,MONDO:0009181,CAUSES,,,,,,
ClinVar:VCV002416968,MONDO:0013390,CAUSES,,,,,,
ClinVar:VCV002416968,MONDO:0007555,CAUSES,,,,,,
ClinVar:VCV002416968,MONDO:0014661,CAUSES,,,,,,
ClinVar:VCV002420285,MONDO:0011577,CAUSES,,,,,,
ClinVar:VCV002421749,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV002421968,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV002418215,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV002418215,MONDO:0008876,CAUSES,,,,,,
ClinVar:VCV002418239,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV002419784,MONDO:0012552,CAUSES,,,,,,
ClinVar:VCV002419916,MONDO:0016295,CAUSES,,,,,,
ClinVar:VCV002419981,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV002419981,MONDO:0044300,CAUSES,,,,,,
ClinVar:VCV002421581,MONDO:0013979,CAUSES,,,,,,
ClinVar:VCV001895407,MONDO:0008965,CAUSES,,,,,,
ClinVar:VCV001895582,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001895597,MONDO:0013947,CAUSES,,,,,,
ClinVar:VCV001895701,MONDO:0009746,CAUSES,,,,,,
ClinVar:VCV001895830,MONDO:0008708,CAUSES,,,,,,
ClinVar:VCV001900449,MONDO:0008861,CAUSES,,,,,,
ClinVar:VCV001902190,MONDO:0008679,CAUSES,,,,,,
ClinVar:VCV001907244,MONDO:0008863,CAUSES,,,,,,
ClinVar:VCV001898392,MONDO:0010632,CAUSES,,,,,,
ClinVar:VCV001898392,MONDO:0013687,CAUSES,,,,,,
ClinVar:VCV001901747,MONDO:0021060,CAUSES,,,,,,
ClinVar:VCV001905103,MONDO:0009609,CAUSES,,,,,,
ClinVar:VCV001905119,MONDO:0054615,CAUSES,,,,,,
ClinVar:VCV001905119,MONDO:0033204,CAUSES,,,,,,
ClinVar:VCV001905375,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001896070,MONDO:0018544,CAUSES,,,,,,
ClinVar:VCV001896137,MONDO:0014487,CAUSES,,,,,,
ClinVar:VCV001903167,MONDO:0010880,CAUSES,,,,,,
ClinVar:VCV001903181,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV001899253,MONDO:0008708,CAUSES,,,,,,
ClinVar:VCV001899291,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV001899292,MONDO:0014290,CAUSES,,,,,,
ClinVar:VCV001901013,MONDO:0024530,CAUSES,,,,,,
ClinVar:VCV001902519,MONDO:0014076,CAUSES,,,,,,
ClinVar:VCV001902519,MONDO:0014613,CAUSES,,,,,,
ClinVar:VCV001904390,MONDO:0014487,CAUSES,,,,,,
ClinVar:VCV001906136,MONDO:0009377,CAUSES,,,,,,
ClinVar:VCV001907578,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001909287,MONDO:0009354,CAUSES,,,,,,
ClinVar:VCV001912480,MONDO:0012172,CAUSES,,,,,,
ClinVar:VCV001915862,MONDO:0008764,CAUSES,,,,,,
ClinVar:VCV001915862,MONDO:0011143,CAUSES,,,,,,
ClinVar:VCV001917820,MONDO:0008447,CAUSES,,,,,,
ClinVar:VCV001917924,MONDO:0008233,CAUSES,,,,,,
ClinVar:VCV001917924,MONDO:0011740,CAUSES,,,,,,
ClinVar:VCV001917924,MONDO:0014045,CAUSES,,,,,,
ClinVar:VCV001917924,MONDO:0017366,CAUSES,,,,,,
ClinVar:VCV001921332,MONDO:0009176,CAUSES,,,,,,
ClinVar:VCV001910291,MONDO:0008855,CAUSES,,,,,,
ClinVar:VCV001910494,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001912110,MONDO:0014353,CAUSES,,,,,,
ClinVar:VCV001912117,MONDO:0011183,CAUSES,,,,,,
ClinVar:VCV001912117,MONDO:0007105,CAUSES,,,,,,
ClinVar:VCV001915564,MONDO:0009458,CAUSES,,,,,,
ClinVar:VCV001918817,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001919082,MONDO:0018130,CAUSES,,,,,,
ClinVar:VCV001919125,MONDO:0010679,CAUSES,,,,,,
ClinVar:VCV001922509,MONDO:0010543,CAUSES,,,,,,
ClinVar:VCV001922614,MONDO:0008758,CAUSES,,,,,,
ClinVar:VCV001911562,MONDO:0008818,CAUSES,,,,,,
ClinVar:VCV001911792,MONDO:0014101,CAUSES,,,,,,
ClinVar:VCV001911792,MONDO:0014489,CAUSES,,,,,,
ClinVar:VCV001913453,MONDO:0012787,CAUSES,,,,,,
ClinVar:VCV001914975,MONDO:0054615,CAUSES,,,,,,
ClinVar:VCV001914975,MONDO:0033204,CAUSES,,,,,,
ClinVar:VCV001915170,MONDO:0019118,CAUSES,,,,,,
ClinVar:VCV001916789,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001917074,MONDO:0018995,CAUSES,,,,,,
ClinVar:VCV001922198,MONDO:0015229,CAUSES,,,,,,
ClinVar:VCV001914768,MONDO:0014252,CAUSES,,,,,,
ClinVar:VCV001914768,MONDO:0007751,CAUSES,,,,,,
ClinVar:VCV001916255,MONDO:0004691,CAUSES,,,,,,
ClinVar:VCV001916263,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001918066,MONDO:0013199,CAUSES,,,,,,
ClinVar:VCV001918070,MONDO:0013199,CAUSES,,,,,,
ClinVar:VCV001918208,MONDO:0007496,CAUSES,,,,,,
ClinVar:VCV001918213,MONDO:0016862,CAUSES,,,,,,
ClinVar:VCV001918214,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV001918316,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001921786,MONDO:0011873,CAUSES,,,,,,
ClinVar:VCV001923050,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001926425,MONDO:0008861,CAUSES,,,,,,
ClinVar:VCV001928219,MONDO:0011894,CAUSES,,,,,,
ClinVar:VCV001929666,MONDO:0012546,CAUSES,,,,,,
ClinVar:VCV001931662,MONDO:0020723,CAUSES,,,,,,
ClinVar:VCV001933213,MONDO:0009377,CAUSES,,,,,,
ClinVar:VCV001933256,MONDO:0013507,CAUSES,,,,,,
ClinVar:VCV001935186,MONDO:0011804,CAUSES,,,,,,
ClinVar:VCV001925904,MONDO:0013693,CAUSES,,,,,,
ClinVar:VCV001927682,MONDO:0012187,CAUSES,,,,,,
ClinVar:VCV001927682,MONDO:0016419,CAUSES,,,,,,
ClinVar:VCV001929273,MONDO:0011879,CAUSES,,,,,,
ClinVar:VCV001929273,MONDO:0007103,CAUSES,,,,,,
ClinVar:VCV001929273,MONDO:0008201,CAUSES,,,,,,
ClinVar:VCV001929303,MONDO:0009458,CAUSES,,,,,,
ClinVar:VCV001929363,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001929382,MONDO:0020849,CAUSES,,,,,,
ClinVar:VCV001929387,MONDO:0014353,CAUSES,,,,,,
ClinVar:VCV001929428,MONDO:0009490,CAUSES,,,,,,
ClinVar:VCV001929428,MONDO:0008226,CAUSES,,,,,,
ClinVar:VCV001929428,MONDO:0009491,CAUSES,,,,,,
ClinVar:VCV001929462,MONDO:0008876,CAUSES,,,,,,
ClinVar:VCV001931230,MONDO:0013840,CAUSES,,,,,,
ClinVar:VCV001932647,MONDO:0009490,CAUSES,,,,,,
ClinVar:VCV001932647,MONDO:0008226,CAUSES,,,,,,
ClinVar:VCV001932647,MONDO:0009491,CAUSES,,,,,,
ClinVar:VCV001934629,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001936220,MONDO:0007293,CAUSES,,,,,,
ClinVar:VCV001928904,MONDO:0011476,CAUSES,,,,,,
ClinVar:VCV001930758,MONDO:0009458,CAUSES,,,,,,
ClinVar:VCV001932217,MONDO:0011484,CAUSES,,,,,,
ClinVar:VCV001933981,MONDO:0009319,CAUSES,,,,,,
ClinVar:VCV001934149,MONDO:0010100,CAUSES,,,,,,
ClinVar:VCV001934342,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV001935741,MONDO:0009376,CAUSES,,,,,,
ClinVar:VCV001935769,MONDO:0002012,CAUSES,,,,,,
ClinVar:VCV001923520,MONDO:0011449,CAUSES,,,,,,
ClinVar:VCV001924901,MONDO:0013840,CAUSES,,,,,,
ClinVar:VCV001926774,MONDO:0010161,CAUSES,,,,,,
ClinVar:VCV001930182,MONDO:0009746,CAUSES,,,,,,
ClinVar:VCV001933829,MONDO:0009675,CAUSES,,,,,,
ClinVar:VCV001935295,MONDO:0010083,CAUSES,,,,,,
ClinVar:VCV001938267,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001938463,MONDO:0009603,CAUSES,,,,,,
ClinVar:VCV001938485,MONDO:0007352,CAUSES,,,,,,
ClinVar:VCV001938485,MONDO:0014451,CAUSES,,,,,,
ClinVar:VCV001939998,MONDO:0014487,CAUSES,,,,,,
ClinVar:VCV001940054,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001940123,MONDO:0018995,CAUSES,,,,,,
ClinVar:VCV001940123,MONDO:0012986,CAUSES,,,,,,
ClinVar:VCV001941827,MONDO:0011229,CAUSES,,,,,,
ClinVar:VCV001941964,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001945190,MONDO:0014511,CAUSES,,,,,,
ClinVar:VCV001945190,MONDO:0011436,CAUSES,,,,,,
ClinVar:VCV001945207,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV001945357,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001938115,MONDO:0009650,CAUSES,,,,,,
ClinVar:VCV001938115,MONDO:0018931,CAUSES,,,,,,
ClinVar:VCV001938123,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001938163,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001941298,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV001941298,MONDO:0044300,CAUSES,,,,,,
ClinVar:VCV001941438,MONDO:0014612,CAUSES,,,,,,
ClinVar:VCV001941438,MONDO:0014600,CAUSES,,,,,,
ClinVar:VCV001941455,MONDO:0013925,CAUSES,,,,,,
ClinVar:VCV001944995,MONDO:0012191,CAUSES,,,,,,
ClinVar:VCV001946449,MONDO:0009759,CAUSES,,,,,,
ClinVar:VCV001946683,MONDO:0013986,CAUSES,,,,,,
ClinVar:VCV001948518,MONDO:0011183,CAUSES,,,,,,
ClinVar:VCV001948518,MONDO:0007105,CAUSES,,,,,,
ClinVar:VCV001949944,MONDO:0009376,CAUSES,,,,,,
ClinVar:VCV001937497,MONDO:0012807,CAUSES,,,,,,
ClinVar:VCV001937497,MONDO:0009181,CAUSES,,,,,,
ClinVar:VCV001937497,MONDO:0013390,CAUSES,,,,,,
ClinVar:VCV001937497,MONDO:0007555,CAUSES,,,,,,
ClinVar:VCV001937497,MONDO:0014661,CAUSES,,,,,,
ClinVar:VCV001937598,MONDO:0011142,CAUSES,,,,,,
ClinVar:VCV001937691,MONDO:0013656,CAUSES,,,,,,
ClinVar:VCV001937691,MONDO:0013634,CAUSES,,,,,,
ClinVar:VCV001937691,MONDO:0012476,CAUSES,,,,,,
ClinVar:VCV001937704,MONDO:0013840,CAUSES,,,,,,
ClinVar:VCV001939186,MONDO:0008862,CAUSES,,,,,,
ClinVar:VCV001939251,MONDO:0014252,CAUSES,,,,,,
ClinVar:VCV001939251,MONDO:0007751,CAUSES,,,,,,
ClinVar:VCV001948098,MONDO:0008722,CAUSES,,,,,,
ClinVar:VCV001949453,MONDO:0014613,CAUSES,,,,,,
ClinVar:VCV001949453,MONDO:0014076,CAUSES,,,,,,
ClinVar:VCV001949695,MONDO:0010035,CAUSES,,,,,,
ClinVar:VCV001949857,MONDO:0011142,CAUSES,,,,,,
ClinVar:VCV001938875,MONDO:0010977,CAUSES,,,,,,
ClinVar:VCV001938931,MONDO:0010632,CAUSES,,,,,,
ClinVar:VCV001938931,MONDO:0013687,CAUSES,,,,,,
ClinVar:VCV001939039,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV001940644,MONDO:0009376,CAUSES,,,,,,
ClinVar:VCV001943896,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV001944204,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001944271,MONDO:0010880,CAUSES,,,,,,
ClinVar:VCV001945654,MONDO:0019609,CAUSES,,,,,,
ClinVar:VCV001947585,MONDO:0013606,CAUSES,,,,,,
ClinVar:VCV001952309,MONDO:0018995,CAUSES,,,,,,
ClinVar:VCV001954125,MONDO:0012648,CAUSES,,,,,,
ClinVar:VCV001960947,MONDO:0008876,CAUSES,,,,,,
ClinVar:VCV001960970,MONDO:0009458,CAUSES,,,,,,
ClinVar:VCV001961021,MONDO:0009176,CAUSES,,,,,,
ClinVar:VCV001962507,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV001962630,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001962648,MONDO:0011183,CAUSES,,,,,,
ClinVar:VCV001962648,MONDO:0007105,CAUSES,,,,,,
ClinVar:VCV001962714,MONDO:0013656,CAUSES,,,,,,
ClinVar:VCV001962714,MONDO:0013634,CAUSES,,,,,,
ClinVar:VCV001962714,MONDO:0012476,CAUSES,,,,,,
ClinVar:VCV001951827,MONDO:0014015,CAUSES,,,,,,
ClinVar:VCV001953459,MONDO:0054838,CAUSES,,,,,,
ClinVar:VCV001955231,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001957074,MONDO:0008031,CAUSES,,,,,,
ClinVar:VCV001957132,MONDO:0014335,CAUSES,,,,,,
ClinVar:VCV001957134,MONDO:0014252,CAUSES,,,,,,
ClinVar:VCV001957134,MONDO:0007751,CAUSES,,,,,,
ClinVar:VCV001958813,MONDO:0009562,CAUSES,,,,,,
ClinVar:VCV001963718,MONDO:0010185,CAUSES,,,,,,
ClinVar:VCV001963807,MONDO:0008855,CAUSES,,,,,,
ClinVar:VCV001964002,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001952947,MONDO:0013606,CAUSES,,,,,,
ClinVar:VCV001953072,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV001954646,MONDO:0009650,CAUSES,,,,,,
ClinVar:VCV001954646,MONDO:0018931,CAUSES,,,,,,
ClinVar:VCV001954704,MONDO:0009176,CAUSES,,,,,,
ClinVar:VCV001954917,MONDO:0014233,CAUSES,,,,,,
ClinVar:VCV001954917,MONDO:0033362,CAUSES,,,,,,
ClinVar:VCV001954940,MONDO:0014190,CAUSES,,,,,,
ClinVar:VCV001954945,MONDO:0009675,CAUSES,,,,,,
ClinVar:VCV001956595,MONDO:0011792,CAUSES,,,,,,
ClinVar:VCV001956686,MONDO:0014332,CAUSES,,,,,,
ClinVar:VCV001956764,MONDO:0008708,CAUSES,,,,,,
ClinVar:VCV001961516,MONDO:0011257,CAUSES,,,,,,
ClinVar:VCV001963521,MONDO:0010183,CAUSES,,,,,,
ClinVar:VCV001952796,MONDO:0009310,CAUSES,,,,,,
ClinVar:VCV001956020,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV001956170,MONDO:0012138,CAUSES,,,,,,
ClinVar:VCV001957954,MONDO:0013875,CAUSES,,,,,,
ClinVar:VCV001961244,MONDO:0013875,CAUSES,,,,,,
ClinVar:VCV001961325,MONDO:0012172,CAUSES,,,,,,
ClinVar:VCV001962881,MONDO:0009666,CAUSES,,,,,,
ClinVar:VCV001964318,MONDO:0014698,CAUSES,,,,,,
ClinVar:VCV001964515,MONDO:0011152,CAUSES,,,,,,
ClinVar:VCV001966105,MONDO:0010543,CAUSES,,,,,,
ClinVar:VCV001966157,MONDO:0032877,CAUSES,,,,,,
ClinVar:VCV001966171,MONDO:0008708,CAUSES,,,,,,
ClinVar:VCV001969591,MONDO:0009607,CAUSES,,,,,,
ClinVar:VCV001969700,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001971193,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001971283,MONDO:0011142,CAUSES,,,,,,
ClinVar:VCV001974075,MONDO:0009400,CAUSES,,,,,,
ClinVar:VCV001976122,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001977444,MONDO:0010977,CAUSES,,,,,,
ClinVar:VCV001967312,MONDO:0011624,CAUSES,,,,,,
ClinVar:VCV001969209,MONDO:0009746,CAUSES,,,,,,
ClinVar:VCV001970672,MONDO:0012683,CAUSES,,,,,,
ClinVar:VCV001970777,MONDO:0009732,CAUSES,,,,,,
ClinVar:VCV001973592,MONDO:0007483,CAUSES,,,,,,
ClinVar:VCV001973592,MONDO:0014007,CAUSES,,,,,,
ClinVar:VCV001975411,MONDO:0012787,CAUSES,,,,,,
ClinVar:VCV001965274,MONDO:0054615,CAUSES,,,,,,
ClinVar:VCV001965274,MONDO:0033204,CAUSES,,,,,,
ClinVar:VCV001968475,MONDO:0010679,CAUSES,,,,,,
ClinVar:VCV001971874,MONDO:0014138,CAUSES,,,,,,
ClinVar:VCV001973256,MONDO:0010880,CAUSES,,,,,,
ClinVar:VCV001973279,MONDO:0014335,CAUSES,,,,,,
ClinVar:VCV001973539,MONDO:0011894,CAUSES,,,,,,
ClinVar:VCV001966402,MONDO:0010683,CAUSES,,,,,,
ClinVar:VCV001968141,MONDO:0014644,CAUSES,,,,,,
ClinVar:VCV001968141,MONDO:0014132,CAUSES,,,,,,
ClinVar:VCV001969820,MONDO:0011346,CAUSES,,,,,,
ClinVar:VCV001972899,MONDO:0009549,CAUSES,,,,,,
ClinVar:VCV001974579,MONDO:0008862,CAUSES,,,,,,
ClinVar:VCV001974745,MONDO:0016145,CAUSES,,,,,,
ClinVar:VCV001976253,MONDO:0010880,CAUSES,,,,,,
ClinVar:VCV001976390,MONDO:0010651,CAUSES,,,,,,
ClinVar:VCV001976390,MONDO:0010572,CAUSES,,,,,,
ClinVar:VCV001976390,MONDO:0010338,CAUSES,,,,,,
ClinVar:VCV001979493,MONDO:0006507,CAUSES,,,,,,
ClinVar:VCV001981323,MONDO:0013165,CAUSES,,,,,,
ClinVar:VCV001982798,MONDO:0007293,CAUSES,,,,,,
ClinVar:VCV001982923,MONDO:0014326,CAUSES,,,,,,
ClinVar:VCV001982970,MONDO:0032621,CAUSES,,,,,,
ClinVar:VCV001984541,MONDO:0015356,CAUSES,,,,,,
ClinVar:VCV001984631,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001984631,MONDO:0019118,CAUSES,,,,,,
ClinVar:VCV001986315,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001986427,MONDO:0013865,CAUSES,,,,,,
ClinVar:VCV001986548,MONDO:0008753,CAUSES,,,,,,
ClinVar:VCV001988079,MONDO:0008760,CAUSES,,,,,,
ClinVar:VCV001988092,MONDO:0009650,CAUSES,,,,,,
ClinVar:VCV001988092,MONDO:0018931,CAUSES,,,,,,
ClinVar:VCV001988199,MONDO:0054615,CAUSES,,,,,,
ClinVar:VCV001988199,MONDO:0033204,CAUSES,,,,,,
ClinVar:VCV001989739,MONDO:0014124,CAUSES,,,,,,
ClinVar:VCV001989845,MONDO:0014613,CAUSES,,,,,,
ClinVar:VCV001989845,MONDO:0014076,CAUSES,,,,,,
ClinVar:VCV001989938,MONDO:0014613,CAUSES,,,,,,
ClinVar:VCV001989938,MONDO:0014076,CAUSES,,,,,,
ClinVar:VCV001991577,MONDO:0014305,CAUSES,,,,,,
ClinVar:VCV001991577,MONDO:0014351,CAUSES,,,,,,
ClinVar:VCV001991628,MONDO:0009511,CAUSES,,,,,,
ClinVar:VCV001991651,MONDO:0014252,CAUSES,,,,,,
ClinVar:VCV001991651,MONDO:0007751,CAUSES,,,,,,
ClinVar:VCV001980491,MONDO:0010100,CAUSES,,,,,,
ClinVar:VCV001980632,MONDO:0009815,CAUSES,,,,,,
ClinVar:VCV001984056,MONDO:0008919,CAUSES,,,,,,
ClinVar:VCV001984360,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001984377,MONDO:0044300,CAUSES,,,,,,
ClinVar:VCV001989545,MONDO:0009590,CAUSES,,,,,,
ClinVar:VCV001989549,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV001991035,MONDO:0013507,CAUSES,,,,,,
ClinVar:VCV001978583,MONDO:0011449,CAUSES,,,,,,
ClinVar:VCV001980342,MONDO:0100058,CAUSES,,,,,,
ClinVar:VCV001980347,MONDO:0009759,CAUSES,,,,,,
ClinVar:VCV001983641,MONDO:0011612,CAUSES,,,,,,
ClinVar:VCV001983681,MONDO:0013661,CAUSES,,,,,,
ClinVar:VCV001983784,MONDO:0014252,CAUSES,,,,,,
ClinVar:VCV001983784,MONDO:0007751,CAUSES,,,,,,
ClinVar:VCV001985481,MONDO:0010100,CAUSES,,,,,,
ClinVar:VCV001985549,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001985617,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001987149,MONDO:0016295,CAUSES,,,,,,
ClinVar:VCV001987390,MONDO:0007293,CAUSES,,,,,,
ClinVar:VCV001988949,MONDO:0011093,CAUSES,,,,,,
ClinVar:VCV001990535,MONDO:0014201,CAUSES,,,,,,
ClinVar:VCV001990629,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001977942,MONDO:0009629,CAUSES,,,,,,
ClinVar:VCV001978044,MONDO:0017380,CAUSES,,,,,,
ClinVar:VCV001978046,MONDO:0011304,CAUSES,,,,,,
ClinVar:VCV001978090,MONDO:0013756,CAUSES,,,,,,
ClinVar:VCV001978114,MONDO:0013661,CAUSES,,,,,,
ClinVar:VCV001978132,MONDO:0009562,CAUSES,,,,,,
ClinVar:VCV001978187,MONDO:0009393,CAUSES,,,,,,
ClinVar:VCV001979871,MONDO:0013865,CAUSES,,,,,,
ClinVar:VCV001979917,MONDO:0033004,CAUSES,,,,,,
ClinVar:VCV001979917,MONDO:0009889,CAUSES,,,,,,
ClinVar:VCV001979930,MONDO:0010632,CAUSES,,,,,,
ClinVar:VCV001979930,MONDO:0013687,CAUSES,,,,,,
ClinVar:VCV001981569,MONDO:0013669,CAUSES,,,,,,
ClinVar:VCV001983290,MONDO:0018544,CAUSES,,,,,,
ClinVar:VCV001983298,MONDO:0011426,CAUSES,,,,,,
ClinVar:VCV001983357,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001986858,MONDO:0008765,CAUSES,,,,,,
ClinVar:VCV001986858,MONDO:0019118,CAUSES,,,,,,
ClinVar:VCV001986858,MONDO:0013425,CAUSES,,,,,,
ClinVar:VCV001986858,MONDO:0100368,CAUSES,,,,,,
ClinVar:VCV001986861,MONDO:0009354,CAUSES,,,,,,
ClinVar:VCV001991943,MONDO:0008760,CAUSES,,,,,,
ClinVar:VCV001992066,MONDO:0005027,CAUSES,,,,,,
ClinVar:VCV001992332,MONDO:0030914,CAUSES,,,,,,
ClinVar:VCV001992347,MONDO:0035133,CAUSES,,,,,,
ClinVar:VCV001992362,MONDO:0100462,CAUSES,,,,,,
ClinVar:VCV001992363,MONDO:0008263,CAUSES,,,,,,
ClinVar:VCV001992366,MONDO:0008263,CAUSES,,,,,,
ClinVar:VCV001993678,MONDO:0007483,CAUSES,,,,,,
ClinVar:VCV001993678,MONDO:0014007,CAUSES,,,,,,
ClinVar:VCV001995031,MONDO:0100216,CAUSES,,,,,,
ClinVar:VCV001996895,MONDO:0018995,CAUSES,,,,,,
ClinVar:VCV001996962,MONDO:0004691,CAUSES,,,,,,
ClinVar:VCV001997048,MONDO:0008233,CAUSES,,,,,,
ClinVar:VCV001997048,MONDO:0007273,CAUSES,,,,,,
ClinVar:VCV001997048,MONDO:0011719,CAUSES,,,,,,
ClinVar:VCV001997071,MONDO:0016575,CAUSES,,,,,,
ClinVar:VCV001998479,MONDO:0013778,CAUSES,,,,,,
ClinVar:VCV001998479,MONDO:0024309,CAUSES,,,,,,
ClinVar:VCV001998491,MONDO:0014389,CAUSES,,,,,,
ClinVar:VCV001998549,MONDO:0008965,CAUSES,,,,,,
ClinVar:VCV001998679,MONDO:0018993,CAUSES,,,,,,
ClinVar:VCV001998799,MONDO:0013521,CAUSES,,,,,,
ClinVar:VCV001998799,MONDO:0800504,CAUSES,,,,,,
ClinVar:VCV001998806,MONDO:0014612,CAUSES,,,,,,
ClinVar:VCV001998806,MONDO:0014600,CAUSES,,,,,,
ClinVar:VCV001998853,MONDO:0011304,CAUSES,,,,,,
ClinVar:VCV001998869,MONDO:0008855,CAUSES,,,,,,
ClinVar:VCV002000275,MONDO:0016295,CAUSES,,,,,,
